0,0,0,1,0,0,0,0.33333,-0.30435,1,0.797,0.704,0.045283,0.081786
0,0,0,1,0,0,0,0.25,-0.21739,1,0.807,0.712,0.17113,0.17286
0,0,0,1,0,0,0,0.16667,-0.13043,1,0.836,0.704,0.3717,0.15679
0,0,0,1,0,0,0,0.083333,-0.043478,1,0.873,0.644,0.56274,0.14964
0,0,0,1,0,0,0,0,0.043478,-1,0.904,0.62,0.57519,0.0825
0,0,0,1,0,0,0,0.083333,0.13043,-1,0.926,0.576,0.76491,0.069643
0,0,0,1,0,0,0,0.16667,0.21739,-1,0.952,0.472,0.80179,0.16071
0,0,0,1,0,0,0,0.25,0.30435,-1,0.962,0.432,0.7483,0.22321
0,0,0,1,0,0,0,0.33333,0.3913,-1,0.975,0.4,0.71745,0.25464
0,0,0,1,0,0,0,0.41667,0.47826,-1,0.96,0.42,0.25245,0.32143
0,0,0,1,0,0,0,0.5,0.56522,-1,0.961,0.396,0.30858,0.29036
0,0,0,1,0,0,0,0.58333,0.65217,-1,0.968,0.356,0.21651,0.35143
0,0,0,1,0,0,0,0.66667,0.73913,-1,0.945,0.42,0.038585,0.25679
0,0,0,1,0,0,0,0.75,0.82609,-1,0.92,0.46,0.0088679,0.20393
0,0,0,1,0,0,0,0.83333,0.91304,-1,0.898,0.472,0.0089623,0.19571
0,0,0,1,0,0,0,0.91667,1,-1,0.879,0.464,0.0090566,0.18143
0,0,0,0,1,0,0,1,-1,1,0.862,0.448,0.0092453,0.19286
0,0,0,0,1,0,0,0.91667,-0.91304,1,0.849,0.468,0.0093396,0.12607
0,0,0,0,1,0,0,0.83333,-0.82609,1,0.829,0.496,0.009434,0.089286
0,0,0,0,1,0,0,0.75,-0.73913,1,0.825,0.48,0.0095283,0
0,0,0,0,1,0,0,0.66667,-0.65217,1,0.82,0.488,0.009717,0.08
0,0,0,0,1,0,0,0.58333,-0.56522,1,0.814,0.508,0.009717,0.019643
0,0,0,0,1,0,0,0.5,-0.47826,1,0.796,0.524,0.009717,0.0375
0,0,0,0,1,0,0,0.41667,-0.3913,1,0.769,0.512,0.01,0.078929
0,0,0,0,1,0,0,0.33333,-0.30435,1,0.766,0.504,0.045472,0.085
0,0,0,0,1,0,0,0.25,-0.21739,1,0.778,0.504,0.19717,0.14607
0,0,0,0,1,0,0,0.16667,-0.13043,1,0.82,0.492,0.40443,0.12071
0,0,0,0,1,0,0,0.083333,-0.043478,1,0.864,0.528,0.59962,0.13821
0,0,0,0,1,0,0,0,0.043478,-1,0.896,0.444,0.75934,0.17357
0,0,0,0,1,0,0,0.083333,0.13043,-1,0.921,0.384,0.85151,0.22536
0,0,0,0,1,0,0,0.16667,0.21739,-1,0.94,0.364,0.8984,0.30179
0,0,0,0,1,0,0,0.25,0.30435,-1,0.953,0.308,0.85604,0.39143
0,0,0,0,1,0,0,0.33333,0.3913,-1,0.966,0.252,0.76028,0.36679
0,0,0,0,1,0,0,0.41667,0.47826,-1,0.97,0.24,0.60425,0.42
0,0,0,0,1,0,0,0.5,0.56522,-1,0.967,0.276,0.39198,0.34429
0,0,0,0,1,0,0,0.58333,0.65217,-1,0.959,0.276,0.1666,0.33714
0,0,0,0,1,0,0,0.66667,0.73913,-1,0.941,0.316,0.033491,0.26571
0,0,0,0,1,0,0,0.75,0.82609,-1,0.918,0.36,0.0088679,0.23321
0,0,0,0,1,0,0,0.83333,0.91304,-1,0.893,0.412,0.0089623,0.28214
0,0,0,0,1,0,0,0.91667,1,-1,0.884,0.44,0.0090566,0.3125
0,0,0,0,0,1,0,1,-1,1,0.858,0.604,0.0092453,0.24143
0,0,0,0,0,1,0,0.91667,-0.91304,1,0.841,0.66,0.0093396,0.16071
0,0,0,0,0,1,0,0.83333,-0.82609,1,0.826,0.664,0.0093396,0.16714
0,0,0,0,0,1,0,0.75,-0.73913,1,0.805,0.68,0.009434,0.215
0,0,0,0,0,1,0,0.66667,-0.65217,1,0.792,0.708,0.0095283,0.16571
0,0,0,0,0,1,0,0.58333,-0.56522,1,0.783,0.736,0.009717,0.20179
0,0,0,0,0,1,0,0.5,-0.47826,1,0.779,0.756,0.009717,0.19536
0,0,0,0,0,1,0,0.41667,-0.3913,1,0.776,0.776,0.010094,0.14393
0,0,0,0,0,1,0,0.33333,-0.30435,1,0.774,0.78,0.045472,0.13643
0,0,0,0,0,1,0,0.25,-0.21739,1,0.784,0.796,0.19047,0.19286
0,0,0,0,0,1,0,0.16667,-0.13043,1,0.808,0.788,0.36481,0.1625
0,0,0,0,0,1,0,0.083333,-0.043478,1,0.842,0.744,0.4633,0.19179
0,0,0,0,0,1,0,0,0.043478,-1,0.868,0.644,0.52641,0.17071
0,0,0,0,0,1,0,0.083333,0.13043,-1,0.881,0.6,0.44396,0.18929
0,0,0,0,0,1,0,0.16667,0.21739,-1,0.903,0.576,0.75755,0.1575
0,0,0,0,0,1,0,0.25,0.30435,-1,0.92,0.524,0.4417,0.19143
0,0,0,0,0,1,0,0.33333,0.3913,-1,0.908,0.56,0.22321,0.27571
0,0,0,0,0,1,0,0.41667,0.47826,-1,0.821,0.712,0.098868,0.17429
0,0,0,0,0,1,0,0.5,0.56522,-1,0.82,0.696,0.076321,0.21893
0,0,0,0,0,1,0,0.58333,0.65217,-1,0.825,0.776,0.070566,0.22393
0,0,0,0,0,1,0,0.66667,0.73913,-1,0.832,0.796,0.021509,0.24
0,0,0,0,0,1,0,0.75,0.82609,-1,0.825,0.776,0.0092453,0.23643
0,0,0,0,0,1,0,0.83333,0.91304,-1,0.815,0.764,0.0092453,0.20179
0,0,0,0,0,1,0,0.91667,1,-1,0.808,0.776,0.0092453,0.19429
0,0,0,0,0,0,1,1,-1,1,0.801,0.784,0.0093396,0.17571
0,0,0,0,0,0,1,0.91667,-0.91304,1,0.793,0.8,0.0093396,0.17107
0,0,0,0,0,0,1,0.83333,-0.82609,1,0.781,0.82,0.009434,0.18071
0,0,0,0,0,0,1,0.75,-0.73913,1,0.783,0.82,0.009434,0.13786
0,0,0,0,0,0,1,0.66667,-0.65217,1,0.778,0.824,0.009434,0.10429
0,0,0,0,0,0,1,0.58333,-0.56522,1,0.772,0.816,0.009434,0.14071
0,0,0,0,0,0,1,0.5,-0.47826,1,0.77,0.808,0.009434,0.13393
0,0,0,0,0,0,1,0.41667,-0.3913,1,0.77,0.812,0.009717,0.13607
0,0,0,0,0,0,1,0.33333,-0.30435,1,0.77,0.812,0.051038,0.12714
0,0,0,0,0,0,1,0.25,-0.21739,1,0.789,0.84,0.21075,0.18643
0,0,0,0,0,0,1,0.16667,-0.13043,1,0.825,0.788,0.39934,0.18893
0,0,0,0,0,0,1,0.083333,-0.043478,1,0.851,0.68,0.455,0.23679
0,0,0,0,0,0,1,0,0.043478,-1,0.871,0.624,0.39377,0.22607
0,0,0,0,0,0,1,0.083333,0.13043,-1,0.896,0.568,0.65991,0.20179
0,0,0,0,0,0,1,0.16667,0.21739,-1,0.908,0.532,0.46151,0.24857
0,0,0,0,0,0,1,0.25,0.30435,-1,0.934,0.456,0.74925,0.24393
0,0,0,0,0,0,1,0.33333,0.3913,-1,0.949,0.392,0.75292,0.2575
0,0,0,0,0,0,1,0.41667,0.47826,-1,0.947,0.404,0.45132,0.30536
0,0,0,0,0,0,1,0.5,0.56522,-1,0.933,0.476,0.22302,0.34571
0,0,0,0,0,0,1,0.58333,0.65217,-1,0.883,0.588,0.1,0.36536
0,0,0,0,0,0,1,0.66667,0.73913,-1,0.871,0.612,0.038302,0.25536
0,0,0,0,0,0,1,0.75,0.82609,-1,0.851,0.64,0.0089623,0.22036
0,0,0,0,0,0,1,0.83333,0.91304,-1,0.837,0.648,0.0091509,0.21643
0,0,0,0,0,0,1,0.91667,1,-1,0.822,0.684,0.0091509,0.195
1,0,0,0,0,0,0,1,-1,1,0.812,0.712,0.0092453,0.16857
1,0,0,0,0,0,0,0.91667,-0.91304,1,0.804,0.724,0.0093396,0.16821
1,0,0,0,0,0,0,0.83333,-0.82609,1,0.797,0.748,0.0093396,0.23429
1,0,0,0,0,0,0,0.75,-0.73913,1,0.788,0.764,0.0093396,0.10429
1,0,0,0,0,0,0,0.66667,-0.65217,1,0.785,0.772,0.009434,0.1625
1,0,0,0,0,0,0,0.58333,-0.56522,1,0.778,0.78,0.0092453,0.098214
1,0,0,0,0,0,0,0.5,-0.47826,1,0.775,0.788,0.009434,0.10893
1,0,0,0,0,0,0,0.41667,-0.3913,1,0.767,0.8,0.009434,0.11071
1,0,0,0,0,0,0,0.33333,-0.30435,1,0.769,0.804,0.045472,0.1275
1,0,0,0,0,0,0,0.25,-0.21739,1,0.788,0.812,0.20179,0.14393
1,0,0,0,0,0,0,0.16667,-0.13043,1,0.824,0.784,0.29896,0.21679
1,0,0,0,0,0,0,0.083333,-0.043478,1,0.852,0.704,0.48311,0.24679
1,0,0,0,0,0,0,0,0.043478,-1,0.882,0.584,0.58491,0.25714
1,0,0,0,0,0,0,0.083333,0.13043,-1,0.893,0.568,0.36943,0.20786
1,0,0,0,0,0,0,0.16667,0.21739,-1,0.921,0.496,0.69264,0.22179
1,0,0,0,0,0,0,0.25,0.30435,-1,0.928,0.48,0.41868,0.25893
1,0,0,0,0,0,0,0.33333,0.3913,-1,0.945,0.444,0.68528,0.24107
1,0,0,0,0,0,0,0.41667,0.47826,-1,0.952,0.424,0.54717,0.34714
1,0,0,0,0,0,0,0.5,0.56522,-1,0.926,0.472,0.14236,0.35786
1,0,0,0,0,0,0,0.58333,0.65217,-1,0.91,0.5,0.086038,0.36179
1,0,0,0,0,0,0,0.66667,0.73913,-1,0.884,0.604,0.045755,0.29393
1,0,0,0,0,0,0,0.75,0.82609,-1,0.857,0.68,0.0088679,0.25464
1,0,0,0,0,0,0,0.83333,0.91304,-1,0.844,0.7,0.0089623,0.19071
1,0,0,0,0,0,0,0.91667,1,-1,0.832,0.736,0.0091509,0.21893
0,1,0,0,0,0,0,1,-1,1,0.825,0.736,0.0091509,0.22536
0,1,0,0,0,0,0,0.91667,-0.91304,1,0.817,0.756,0.0093396,0.19036
0,1,0,0,0,0,0,0.83333,-0.82609,1,0.805,0.772,0.0093396,0.11357
0,1,0,0,0,0,0,0.75,-0.73913,1,0.795,0.784,0.0093396,0.0925
0,1,0,0,0,0,0,0.66667,-0.65217,1,0.786,0.804,0.009434,0.11214
0,1,0,0,0,0,0,0.58333,-0.56522,1,0.783,0.824,0.009434,0.1675
0,1,0,0,0,0,0,0.5,-0.47826,1,0.781,0.836,0.009434,0.1925
0,1,0,0,0,0,0,0.41667,-0.3913,1,0.777,0.828,0.0095283,0.13821
0,1,0,0,0,0,0,0.33333,-0.30435,1,0.771,0.812,0.036226,0.12893
0,1,0,0,0,0,0,0.25,-0.21739,1,0.785,0.852,0.14104,0.16857
0,1,0,0,0,0,0,0.16667,-0.13043,1,0.823,0.836,0.35972,0.26179
0,1,0,0,0,0,0,0.083333,-0.043478,1,0.854,0.704,0.60698,0.33036
0,1,0,0,0,0,0,0,0.043478,-1,0.888,0.572,0.76396,0.33357
0,1,0,0,0,0,0,0.083333,0.13043,-1,0.916,0.48,0.85604,0.28964
0,1,0,0,0,0,0,0.16667,0.21739,-1,0.936,0.428,0.82293,0.3
0,1,0,0,0,0,0,0.25,0.30435,-1,0.949,0.392,0.8367,0.27714
0,1,0,0,0,0,0,0.33333,0.3913,-1,0.957,0.364,0.61066,0.2425
0,1,0,0,0,0,0,0.41667,0.47826,-1,0.967,0.308,0.60283,0.24643
0,1,0,0,0,0,0,0.5,0.56522,-1,0.965,0.304,0.35877,0.2275
0,1,0,0,0,0,0,0.58333,0.65217,-1,0.955,0.336,0.14104,0.21571
0,1,0,0,0,0,0,0.66667,0.73913,-1,0.94,0.36,0.021321,0.18964
0,1,0,0,0,0,0,0.75,0.82609,-1,0.906,0.508,0.0087736,0.18179
0,1,0,0,0,0,0,0.83333,0.91304,-1,0.888,0.5,0.0088679,0.24714
0,1,0,0,0,0,0,0.91667,1,-1,0.873,0.54,0.0089623,0.31143
0,0,1,0,0,0,0,1,-1,1,0.856,0.616,0.0089623,0.29036
0,0,1,0,0,0,0,0.91667,-0.91304,1,0.842,0.656,0.0091509,0.2725
0,0,1,0,0,0,0,0.83333,-0.82609,1,0.831,0.692,0.0091509,0.28929
0,0,1,0,0,0,0,0.75,-0.73913,1,0.816,0.712,0.0092453,0.24821
0,0,1,0,0,0,0,0.66667,-0.65217,1,0.809,0.72,0.0093396,0.11143
0,0,1,0,0,0,0,0.58333,-0.56522,1,0.811,0.728,0.0093396,0.059286
0,0,1,0,0,0,0,0.5,-0.47826,1,0.803,0.736,0.0093396,0.0775
0,0,1,0,0,0,0,0.41667,-0.3913,1,0.795,0.752,0.0093396,0.15929
0,0,1,0,0,0,0,0.33333,-0.30435,1,0.791,0.712,0.024057,0.20071
0,0,1,0,0,0,0,0.25,-0.21739,1,0.789,0.628,0.17236,0.29357
0,0,1,0,0,0,0,0.16667,-0.13043,1,0.801,0.66,0.22226,0.26964
0,0,1,0,0,0,0,0.083333,-0.043478,1,0.82,0.668,0.43613,0.27893
0,0,1,0,0,0,0,0,0.043478,-1,0.856,0.632,0.71981,0.13714
0,0,1,0,0,0,0,0.083333,0.13043,-1,0.891,0.532,0.65207,0.040357
0,0,1,0,0,0,0,0.16667,0.21739,-1,0.911,0.492,0.64887,0.082857
0,0,1,0,0,0,0,0.25,0.30435,-1,0.914,0.5,0.52406,0.25643
0,0,1,0,0,0,0,0.33333,0.3913,-1,0.894,0.536,0.47991,0.39607
0,0,1,0,0,0,0,0.41667,0.47826,-1,0.876,0.452,0.30585,0.26143
0,0,1,0,0,0,0,0.5,0.56522,-1,0.896,0.4,0.41594,0.21071
0,0,1,0,0,0,0,0.58333,0.65217,-1,0.895,0.432,0.11085,0.25
0,0,1,0,0,0,0,0.66667,0.73913,-1,0.83,0.464,0.016887,0.175
0,0,1,0,0,0,0,0.75,0.82609,-1,0.825,0.456,0.0092453,0.105
0,0,1,0,0,0,0,0.83333,0.91304,-1,0.829,0.484,0.0093396,0.052857
0,0,1,0,0,0,0,0.91667,1,-1,0.82,0.544,0.0093396,0.07
0,0,0,1,0,0,0,1,-1,1,0.805,0.612,0.0093396,0.13607
0,0,0,1,0,0,0,0.91667,-0.91304,1,0.799,0.632,0.0093396,0.17607
0,0,0,1,0,0,0,0.83333,-0.82609,1,0.805,0.66,0.0093396,0.16607
0,0,0,1,0,0,0,0.75,-0.73913,1,0.797,0.672,0.009434,0.15643
0,0,0,1,0,0,0,0.66667,-0.65217,1,0.782,0.684,0.009434,0.13321
0,0,0,1,0,0,0,0.58333,-0.56522,1,0.772,0.712,0.0095283,0.15786
0,0,0,1,0,0,0,0.5,-0.47826,1,0.761,0.74,0.0095283,0.15786
0,0,0,1,0,0,0,0.41667,-0.3913,1,0.76,0.76,0.0098113,0.15857
0,0,0,1,0,0,0,0.33333,-0.30435,1,0.763,0.764,0.046887,0.14964
0,0,0,1,0,0,0,0.25,-0.21739,1,0.786,0.76,0.22642,0.11321
0,0,0,1,0,0,0,0.16667,-0.13043,1,0.824,0.768,0.27868,0.038214
0,0,0,1,0,0,0,0.083333,-0.043478,1,0.844,0.724,0.35604,0.085714
0,0,0,1,0,0,0,0,0.043478,-1,0.863,0.66,0.4067,0.14393
0,0,0,1,0,0,0,0.083333,0.13043,-1,0.873,0.632,0.6383,0.27571
0,0,0,1,0,0,0,0.16667,0.21739,-1,0.849,0.652,0.50755,0.26214
0,0,0,1,0,0,0,0.25,0.30435,-1,0.792,0.74,0.1383,0.29929
0,0,0,1,0,0,0,0.33333,0.3913,-1,0.783,0.696,0.15481,0.23
0,0,0,1,0,0,0,0.41667,0.47826,-1,0.824,0.644,0.52368,0.3775
0,0,0,1,0,0,0,0.5,0.56522,-1,0.846,0.62,0.41547,0.40286
0,0,0,1,0,0,0,0.58333,0.65217,-1,0.839,0.62,0.09934,0.3275
0,0,0,1,0,0,0,0.66667,0.73913,-1,0.825,0.636,0.016698,0.23857
0,0,0,1,0,0,0,0.75,0.82609,-1,0.804,0.648,0.0092453,0.14821
0,0,0,1,0,0,0,0.83333,0.91304,-1,0.792,0.672,0.0093396,0.14429
0,0,0,1,0,0,0,0.91667,1,-1,0.783,0.684,0.0093396,0.12464
0,0,0,0,1,0,0,1,-1,1,0.774,0.696,0.009434,0.044643
0,0,0,0,1,0,0,0.91667,-0.91304,1,0.767,0.712,0.0095283,0.071429
0,0,0,0,1,0,0,0.83333,-0.82609,1,0.764,0.732,0.0095283,0.098571
0,0,0,0,1,0,0,0.75,-0.73913,1,0.76,0.74,0.0095283,0.071786
0,0,0,0,1,0,0,0.66667,-0.65217,1,0.757,0.744,0.0095283,0.115
0,0,0,0,1,0,0,0.58333,-0.56522,1,0.753,0.756,0.0095283,0.12357
0,0,0,0,1,0,0,0.5,-0.47826,1,0.753,0.752,0.0095283,0.13893
0,0,0,0,1,0,0,0.41667,-0.3913,1,0.746,0.748,0.0095283,0.13679
0,0,0,0,1,0,0,0.33333,-0.30435,1,0.744,0.74,0.033491,0.14929
0,0,0,0,1,0,0,0.25,-0.21739,1,0.755,0.768,0.13,0.19857
0,0,0,0,1,0,0,0.16667,-0.13043,1,0.772,0.776,0.23906,0.23964
0,0,0,0,1,0,0,0.083333,-0.043478,1,0.804,0.74,0.55038,0.13321
0,0,0,0,1,0,0,0,0.043478,-1,0.852,0.652,0.67094,0.17893
0,0,0,0,1,0,0,0.083333,0.13043,-1,0.882,0.552,0.68991,0.15964
0,0,0,0,1,0,0,0.16667,0.21739,-1,0.901,0.48,0.79623,0.19179
0,0,0,0,1,0,0,0.25,0.30435,-1,0.923,0.444,0.84038,0.19321
0,0,0,0,1,0,0,0.33333,0.3913,-1,0.931,0.44,0.74094,0.18893
0,0,0,0,1,0,0,0.41667,0.47826,-1,0.934,0.424,0.56925,0.25429
0,0,0,0,1,0,0,0.5,0.56522,-1,0.916,0.48,0.1617,0.33679
0,0,0,0,1,0,0,0.58333,0.65217,-1,0.906,0.472,0.10783,0.22643
0,0,0,0,1,0,0,0.66667,0.73913,-1,0.894,0.516,0.023868,0.24536
0,0,0,0,1,0,0,0.75,0.82609,-1,0.875,0.548,0.0087736,0.21
0,0,0,0,1,0,0,0.83333,0.91304,-1,0.864,0.568,0.0088679,0.22036
0,0,0,0,1,0,0,0.91667,1,-1,0.846,0.62,0.0089623,0.235
0,0,0,0,0,1,0,1,-1,1,0.825,0.668,0.0091509,0.17893
0,0,0,0,0,1,0,0.91667,-0.91304,1,0.814,0.688,0.0092453,0.11464
0,0,0,0,0,1,0,0.83333,-0.82609,1,0.802,0.708,0.0093396,0.0875
0,0,0,0,0,1,0,0.75,-0.73913,1,0.788,0.736,0.0093396,0.13286
0,0,0,0,0,1,0,0.66667,-0.65217,1,0.779,0.76,0.0093396,0.1175
0,0,0,0,0,1,0,0.58333,-0.56522,1,0.77,0.792,0.0093396,0.12714
0,0,0,0,0,1,0,0.5,-0.47826,1,0.767,0.8,0.009434,0.14107
0,0,0,0,0,1,0,0.41667,-0.3913,1,0.767,0.804,0.009717,0.13571
0,0,0,0,0,1,0,0.33333,-0.30435,1,0.772,0.812,0.035849,0.16357
0,0,0,0,0,1,0,0.25,-0.21739,1,0.783,0.8,0.16585,0.10536
0,0,0,0,0,1,0,0.16667,-0.13043,1,0.818,0.764,0.33208,0.16071
0,0,0,0,0,1,0,0.083333,-0.043478,1,0.842,0.724,0.46057,0.20036
0,0,0,0,0,1,0,0,0.043478,-1,0.835,0.728,0.20915,0.30821
0,0,0,0,0,1,0,0.083333,0.13043,-1,0.764,0.728,0.041793,0.38714
0,0,0,0,0,1,0,0.16667,0.21739,-1,0.74,0.72,0.22321,0.37214
0,0,0,0,0,1,0,0.25,0.30435,-1,0.747,0.692,0.18915,0.41929
0,0,0,0,0,1,0,0.33333,0.3913,-1,0.752,0.648,0.16472,0.43786
0,0,0,0,0,1,0,0.41667,0.47826,-1,0.764,0.636,0.22434,0.32643
0,0,0,0,0,1,0,0.5,0.56522,-1,0.753,0.692,0.07934,0.29357
0,0,0,0,0,1,0,0.58333,0.65217,-1,0.761,0.692,0.11415,0.26714
0,0,0,0,0,1,0,0.66667,0.73913,-1,0.767,0.612,0.025943,0.375
0,0,0,0,0,1,0,0.75,0.82609,-1,0.723,0.58,0.0095283,0.46429
0,0,0,0,0,1,0,0.83333,0.91304,-1,0.672,0.508,0.0098113,0.50357
0,0,0,0,0,1,0,0.91667,1,-1,0.654,0.484,0.0099057,0.475
0,0,0,0,0,0,1,1,-1,1,0.648,0.48,0.01,0.38214
0,0,0,0,0,0,1,0.91667,-0.91304,1,0.646,0.472,0.01,0.33571
0,0,0,0,0,0,1,0.83333,-0.82609,1,0.645,0.448,0.01,0.38929
0,0,0,0,0,0,1,0.75,-0.73913,1,0.638,0.432,0.01,0.41429
