0.34501,0.615,0.14318
0.34492,0.5925,0.14318
0.34377,0.585,0.14318
0.36764,0.585,0.15341
0.4326,0.585,0.14318
0.54146,0.6225,0.14318
0.58168,0.615,0.14318
0.60718,0.63,0.14318
0.61447,0.63,0.14318
0.60681,0.63,0.13295
0.60814,0.63,0.13295
0.62264,0.6375,0.12273
0.61339,0.6375,0.13295
0.59065,0.63,0.12273
0.51066,0.615,0.12273
0.47195,0.615,0.13295
0.4607,0.6225,0.12273
0.46406,0.615,0.13295
0.44855,0.6225,0.12273
0.41644,0.63,0.13295
0.40489,0.615,0.13295
0.37955,0.615,0.14318
0.36085,0.6,0.13295
0.35929,0.5925,0.14318
0.3564,0.6,0.14318
0.35711,0.5925,0.15341
0.35617,0.585,0.15341
0.38402,0.585,0.15341
0.43634,0.5625,0.14318
0.56402,0.5625,0.15341
0.61448,0.6225,0.14318
0.63593,0.6225,0.14318
0.64033,0.615,0.14318
0.62448,0.6225,0.14318
0.63317,0.6225,0.13295
0.63975,0.63,0.13295
0.6362,0.6225,0.12273
0.61275,0.6225,0.12273
0.53211,0.6225,0.13295
0.4834,0.63,0.12273
0.47284,0.6225,0.12273
0.45001,0.6225,0.12273
0.43432,0.6225,0.12273
0.41588,0.6075,0.13295
0.40168,0.6075,0.12273
0.38422,0.6075,0.14318
0.37777,0.6,0.12273
0.36897,0.5925,0.14318
0.36921,0.5925,0.13295
0.36661,0.585,0.14318
0.36832,0.585,0.15341
0.39049,0.5775,0.15341
0.45163,0.585,0.14318
0.56492,0.615,0.14318
0.60598,0.63,0.14318
0.62012,0.6225,0.13295
0.62702,0.6225,0.13295
0.61518,0.6225,0.13295
0.62184,0.6225,0.12273
0.62927,0.63,0.12273
0.61372,0.6225,0.12273
0.58226,0.6225,0.12273
0.47228,0.6225,0.12273
0.42231,0.6225,0.12273
0.40046,0.6225,0.12273
0.40159,0.63,0.13295
0.40104,0.615,0.12273
0.39892,0.63,0.13295
0.38848,0.615,0.12273
0.35757,0.6075,0.12273
0.35378,0.6,0.13295
0.35302,0.6,0.13295
0.35182,0.6,0.14318
0.35246,0.5925,0.14318
0.3523,0.5925,0.15341
0.35303,0.5925,0.14318
0.34504,0.5775,0.16364
0.34822,0.585,0.14318
0.36355,0.6,0.16364
0.37956,0.6075,0.15341
0.3935,0.5925,0.15341
0.39567,0.585,0.14318
0.39385,0.585,0.14318
0.39327,0.5775,0.15341
0.39831,0.585,0.14318
0.39797,0.57,0.14318
0.38903,0.57,0.15341
0.38069,0.5625,0.14318
0.37265,0.555,0.14318
0.37733,0.57,0.15341
0.3763,0.5775,0.14318
0.37854,0.5775,0.14318
0.37664,0.5775,0.15341
0.36885,0.585,0.14318
0.35947,0.585,0.15341
0.35172,0.585,0.15341
0.34622,0.585,0.15341
0.34453,0.585,0.15341
0.34471,0.5775,0.14318
0.34373,0.5775,0.15341
0.33675,0.5775,0.15341
0.33713,0.57,0.15341
0.34577,0.5775,0.16364
0.35988,0.585,0.15341
0.36607,0.585,0.15341
0.37369,0.5925,0.15341
0.38564,0.585,0.15341
0.39903,0.585,0.14318
0.39867,0.5775,0.14318
0.39671,0.585,0.14318
0.39239,0.585,0.15341
0.39841,0.57,0.14318
0.40416,0.57,0.15341
0.41475,0.5625,0.14318
0.4129,0.555,0.15341
0.402,0.555,0.15341
0.38867,0.5625,0.15341
0.36729,0.57,0.15341
0.36114,0.57,0.16364
0.35765,0.5775,0.15341
0.35539,0.57,0.16364
0.35312,0.5625,0.16364
0.35144,0.5625,0.17386
0.37675,0.5625,0.17386
0.44532,0.57,0.18409
0.55515,0.6075,0.16364
0.60079,0.63,0.16364
0.62318,0.5925,0.15341
0.63029,0.6225,0.14318
0.62641,0.615,0.14318
0.63306,0.6075,0.14318
0.64396,0.6075,0.14318
0.62765,0.645,0.14318
0.60865,0.6675,0.13295
0.52748,0.6,0.13295
0.48234,0.6225,0.12273
0.44443,0.6225,0.13295
0.42522,0.615,0.13295
0.41683,0.5925,0.13295
0.42425,0.6,0.14318
0.40524,0.585,0.15341
0.37653,0.585,0.15341
0.368,0.5775,0.15341
0.35911,0.5775,0.17386
0.35165,0.57,0.17386
0.34838,0.57,0.16364
0.35114,0.57,0.17386
0.38124,0.5625,0.16364
0.44859,0.57,0.17386
0.56509,0.6,0.17386
0.60666,0.63,0.17386
0.61676,0.645,0.15341
0.6208,0.66,0.15341
0.61795,0.6525,0.13295
0.62351,0.6525,0.13295
0.63656,0.6675,0.13295
0.63348,0.6,0.12273
0.60804,0.6075,0.13295
0.53149,0.585,0.12273
0.4782,0.5925,0.12273
0.45524,0.6075,0.12273
0.45423,0.615,0.13295
0.4321,0.615,0.13295
0.41525,0.615,0.14318
0.40428,0.6,0.13295
0.38626,0.5925,0.14318
0.38474,0.5925,0.15341
0.37921,0.5925,0.15341
0.37407,0.5925,0.15341
0.37152,0.5925,0.15341
0.3705,0.5925,0.16364
0.40284,0.5925,0.16364
0.45604,0.585,0.17386
0.56474,0.6225,0.16364
0.61543,0.6375,0.15341
0.63413,0.6,0.14318
0.64219,0.6225,0.13295
0.63027,0.615,0.13295
0.63513,0.6675,0.13295
0.64789,0.66,0.14318
0.64043,0.645,0.13295
0.61365,0.63,0.14318
0.53439,0.6075,0.13295
0.48524,0.6,0.14318
0.47485,0.585,0.14318
0.47935,0.555,0.17386
0.45311,0.5325,0.19432
0.43366,0.495,0.23523
0.4212,0.48,0.225
0.39731,0.495,0.18409
0.38963,0.495,0.23523
0.3789,0.4725,0.225
0.37502,0.465,0.225
0.37399,0.4725,0.26591
0.37495,0.465,0.24546
0.39247,0.4575,0.23523
0.45699,0.4125,0.27614
0.57662,0.435,0.26591
0.61622,0.4425,0.225
0.62931,0.4425,0.23523
0.63893,0.405,0.18409
0.62398,0.4425,0.12273
0.63471,0.4575,0.15341
0.64219,0.48,0.15341
0.6282,0.48,0.14318
0.60466,0.4875,0.16364
0.54256,0.4725,0.15341
0.49182,0.4275,0.15341
0.48171,0.4575,0.15341
0.46807,0.5025,0.16364
0.43262,0.495,0.17386
0.41989,0.495,0.17386
0.4068,0.4725,0.21477
0.39302,0.4575,0.20455
0.39081,0.4425,0.225
0.38513,0.45,0.21477
0.38001,0.4575,0.225
0.38174,0.465,0.225
0.37668,0.465,0.38864
0.39136,0.4725,0.24546
0.44778,0.4725,0.27614
0.55814,0.48,0.18409
0.59857,0.5175,0.19432
0.61352,0.51,0.17386
0.62252,0.495,0.16364
0.60764,0.4575,0.15341
0.61865,0.5325,0.16364
0.61865,0.525,0.15341
0.60328,0.525,0.15341
0.57545,0.525,0.15341
0.48739,0.51,0.16364
0.4329,0.4875,0.14318
0.42612,0.4875,0.16364
0.42258,0.4875,0.15341
0.41995,0.48,0.15341
0.41109,0.48,0.16364
0.3789,0.465,0.17386
0.37578,0.45,0.20455
0.37232,0.4725,0.20455
0.36969,0.4725,0.225
0.3699,0.465,0.30682
0.36872,0.465,0.21477
0.36817,0.4575,0.23523
0.36851,0.4575,0.23523
0.36145,0.465,0.23523
0.36893,0.4725,0.23523
0.39247,0.48,0.24546
0.40791,0.48,0.225
0.41788,0.4725,0.20455
0.41324,0.4725,0.20455
0.40583,0.4875,0.18409
0.41054,0.4725,0.17386
0.41005,0.465,0.17386
0.40043,0.48,0.17386
0.38755,0.48,0.17386
0.38582,0.4725,0.17386
0.37572,0.465,0.17386
0.38042,0.465,0.17386
0.37578,0.4725,0.17386
0.37973,0.4725,0.17386
0.37032,0.4575,0.18409
0.35993,0.48,0.17386
0.35024,0.4875,0.18409
0.35086,0.4725,0.17386
0.35017,0.45,0.18409
0.34809,0.4575,0.19432
0.34761,0.45,0.225
0.34809,0.4425,0.21477
0.34048,0.4275,0.21477
0.34463,0.45,0.23523
0.35342,0.4875,0.225
0.36076,0.5025,0.21477
0.37004,0.4875,0.18409
0.38132,0.4875,0.18409
0.3933,0.5025,0.18409
0.39697,0.5175,0.17386
0.39821,0.525,0.17386
0.39974,0.5025,0.17386
0.39164,0.5175,0.17386
0.38949,0.5175,0.17386
0.39669,0.4875,0.17386
0.40341,0.465,0.18409
0.40362,0.465,0.17386
0.39531,0.4725,0.17386
0.38804,0.4575,0.18409
0.3735,0.45,0.18409
0.35585,0.4425,0.17386
0.34975,0.4425,0.18409
0.34505,0.45,0.18409
0.3438,0.45,0.17386
0.34366,0.45,0.18409
0.3816,0.4575,0.18409
0.441,0.4575,0.19432
0.55246,0.495,0.18409
0.59545,0.5325,0.17386
0.62169,0.525,0.16364
0.62017,0.5475,0.16364
0.61823,0.555,0.15341
0.63325,0.5625,0.14318
0.6507,0.5775,0.15341
0.64274,0.57,0.13295
0.62238,0.555,0.14318
0.53612,0.5475,0.14318
0.49576,0.5625,0.13295
0.48503,0.5175,0.14318
0.48752,0.5025,0.14318
0.45962,0.4875,0.15341
0.44509,0.495,0.15341
0.43581,0.48,0.15341
0.40874,0.4575,0.16364
0.39109,0.4725,0.17386
0.39095,0.45,0.17386
0.38582,0.45,0.17386
0.37475,0.4425,0.17386
0.37308,0.45,0.18409
0.39067,0.4425,0.17386
0.45242,0.4425,0.17386
0.56292,0.48,0.18409
0.61214,0.51,0.16364
0.62474,0.5325,0.16364
0.61678,0.5475,0.15341
0.62398,0.5475,0.14318
0.63041,0.5475,0.14318
0.63284,0.5325,0.14318
0.63381,0.54,0.14318
0.6012,0.5475,0.13295
0.52789,0.54,0.14318
0.48891,0.5325,0.13295
0.48067,0.5175,0.13295
0.48953,0.5025,0.14318
0.47354,0.495,0.13295
0.44384,0.5025,0.15341
0.4212,0.4875,0.16364
0.39081,0.465,0.16364
0.37592,0.495,0.17386
0.36699,0.495,0.17386
0.36422,0.48,0.17386
0.36367,0.4725,0.16364
0.36429,0.4575,0.225
0.38811,0.4425,0.20455
0.45388,0.4575,0.225
0.5706,0.5025,0.19432
0.60826,0.5025,0.18409
0.62308,0.54,0.16364
0.63865,0.555,0.15341
0.63575,0.5475,0.15341
0.64094,0.5475,0.14318
0.65465,0.555,0.14318
0.6498,0.555,0.13295
0.61006,0.57,0.14318
0.52235,0.5625,0.13295
0.47783,0.525,0.13295
0.46696,0.525,0.13295
0.47298,0.5175,0.14318
0.46038,0.51,0.14318
0.43996,0.51,0.14318
0.40666,0.5025,0.15341
0.37945,0.48,0.15341
0.36547,0.48,0.16364
0.36346,0.5025,0.16364
0.35598,0.5025,0.17386
0.35585,0.495,0.16364
0.35647,0.4875,0.18409
0.37516,0.4725,0.17386
0.44155,0.4725,0.18409
0.56008,0.4875,0.17386
0.60535,0.51,0.17386
0.63706,0.54,0.15341
0.64295,0.555,0.15341
0.63505,0.5625,0.14318
0.64253,0.5625,0.14318
0.64925,0.585,0.13295
0.64108,0.5625,0.13295
0.61823,0.5625,0.13295
0.53875,0.5625,0.13295
0.48593,0.5325,0.13295
0.47035,0.525,0.13295
0.47721,0.5175,0.13295
0.44951,0.5025,0.13295
0.43235,0.5025,0.15341
0.4167,0.495,0.14318
0.39288,0.4875,0.15341
0.37842,0.495,0.16364
0.36796,0.48,0.18409
0.36755,0.4875,0.18409
0.36305,0.4575,0.18409
0.37128,0.435,0.17386
0.39441,0.465,0.18409
0.45983,0.465,0.17386
0.56188,0.4725,0.18409
0.60701,0.525,0.18409
0.6309,0.555,0.15341
0.63609,0.5625,0.13295
0.61989,0.5625,0.14318
0.62536,0.5325,0.13295
0.62834,0.495,0.13295
0.61795,0.4875,0.12273
0.58265,0.48,0.13295
0.47922,0.4725,0.13295
0.4347,0.525,0.13295
0.42411,0.495,0.12273
0.42612,0.465,0.14318
0.39406,0.45,0.15341
0.37191,0.4725,0.16364
0.36284,0.465,0.17386
0.3582,0.465,0.18409
0.35529,0.4575,0.18409
0.35419,0.4425,0.18409
0.35322,0.435,0.20455
0.35273,0.435,0.23523
0.35349,0.4275,0.23523
0.3528,0.435,0.27614
0.34574,0.4275,0.26591
0.35093,0.42,0.21477
0.36789,0.435,0.225
0.38181,0.435,0.21477
0.39572,0.4275,0.21477
0.39635,0.4425,0.21477
0.39808,0.4425,0.20455
0.40597,0.435,0.21477
0.40957,0.4425,0.20455
0.40694,0.4425,0.225
0.39538,0.435,0.19432
0.38465,0.4425,0.20455
0.37855,0.4275,0.19432
0.36907,0.42,0.21477
0.37198,0.4275,0.23523
0.37585,0.4275,0.24546
0.37004,0.4425,0.23523
0.36145,0.45,0.28636
0.35467,0.435,0.21477
0.34768,0.4425,0.27614
0.34463,0.42,0.28636
0.342,0.42,0.28636
0.342,0.4125,0.29659
0.34262,0.4125,0.29659
0.33591,0.3975,0.31705
0.33792,0.405,0.28636
0.3447,0.4125,0.30682
0.3537,0.42,0.28636
0.36035,0.42,0.27614
0.36886,0.4425,0.26591
0.37973,0.435,0.24546
0.39046,0.4425,0.23523
0.39662,0.4575,0.23523
0.39884,0.465,0.21477
0.39697,0.4575,0.21477
0.39842,0.465,0.21477
0.39718,0.4425,0.20455
0.39773,0.4275,0.21477
0.39752,0.42,0.21477
0.38735,0.405,0.21477
0.38098,0.4125,0.24546
0.36526,0.4125,0.26591
0.35765,0.3975,0.27614
0.35329,0.405,0.28636
0.35315,0.39,0.29659
0.34962,0.3975,0.31705
0.35169,0.3825,0.3375
0.37793,0.3975,0.3375
0.44882,0.39,0.3375
0.54422,0.4125,0.26591
0.59801,0.4275,0.25568
0.62349,0.465,0.24546
0.6237,0.4575,0.23523
0.60591,0.4725,0.21477
0.61851,0.48,0.20455
0.63104,0.4875,0.20455
0.62723,0.495,0.19432
0.59981,0.4875,0.19432
0.52048,0.48,0.19432
0.48655,0.465,0.18409
0.47658,0.45,0.19432
0.47029,0.4425,0.20455
0.45422,0.435,0.21477
0.44675,0.4425,0.21477
0.43055,0.435,0.24546
0.38942,0.42,0.24546
0.37821,0.42,0.24546
0.36893,0.3975,0.25568
0.36713,0.405,0.28636
0.36665,0.405,0.28636
0.36644,0.405,0.28636
0.38693,0.405,0.29659
0.45256,0.405,0.29659
0.5634,0.45,0.28636
0.60556,0.48,0.25568
0.63048,0.51,0.225
0.62605,0.495,0.20455
0.62024,0.48,0.19432
0.63499,0.5175,0.17386
0.6417,0.525,0.17386
0.63907,0.525,0.16364
0.60819,0.5175,0.15341
0.5229,0.495,0.16364
0.48205,0.4575,0.16364
0.47513,0.4275,0.18409
0.47575,0.4125,0.17386
0.45886,0.3525,0.18409
0.43359,0.3075,0.17386
0.41642,0.435,0.17386
0.39392,0.4575,0.19432
0.38672,0.435,0.225
0.37689,0.4575,0.23523
0.37537,0.4275,0.24546
0.37295,0.42,0.24546
0.37489,0.4125,0.25568
0.39821,0.4125,0.25568
0.46163,0.4125,0.34773
0.56257,0.45,0.23523
0.61789,0.4875,0.21477
0.6399,0.495,0.21477
0.65056,0.5175,0.19432
0.62979,0.5175,0.19432
0.64177,0.525,0.18409
0.64627,0.5475,0.17386
0.64149,0.54,0.16364
0.6183,0.54,0.16364
0.53488,0.5325,0.15341
0.48676,0.5175,0.16364
0.48489,0.4875,0.15341
0.48406,0.48,0.16364
0.47617,0.45,0.18409
0.45028,0.4425,0.20455
0.41961,0.4275,0.225
0.39794,0.435,0.23523
0.38686,0.42,0.225
0.37994,0.42,0.225
0.37371,0.42,0.23523
0.37122,0.42,0.26591
0.36851,0.42,0.26591
0.39025,0.42,0.29659
0.45194,0.405,0.29659
0.55952,0.4575,0.27614
0.60598,0.48,0.24546
0.62162,0.5175,0.20455
0.62661,0.54,0.18409
0.62308,0.5325,0.18409
0.63748,0.525,0.17386
0.64128,0.5475,0.17386
0.63256,0.5475,0.16364
0.60487,0.5325,0.16364
0.52131,0.5175,0.15341
0.4806,0.5325,0.15341
0.47887,0.54,0.16364
0.46731,0.5325,0.16364
0.45706,0.5025,0.17386
0.43498,0.525,0.17386
0.40271,0.4875,0.17386
0.39053,0.4725,0.20455
0.3798,0.4725,0.20455
0.37842,0.465,0.20455
0.36955,0.4725,0.21477
0.36242,0.4575,0.21477
0.36187,0.4725,0.225
0.38056,0.4575,0.225
0.43345,0.4575,0.225
0.54076,0.5025,0.21477
0.58777,0.54,0.21477
0.61435,0.5625,0.19432
0.62869,0.585,0.18409
0.61041,0.5775,0.18409
0.62017,0.5775,0.16364
0.61428,0.5775,0.15341
0.61048,0.5925,0.15341
0.58244,0.555,0.15341
0.4725,0.54,0.15341
0.42404,0.5175,0.15341
0.41573,0.5025,0.15341
0.41705,0.48,0.15341
0.42002,0.48,0.17386
0.41795,0.4875,0.18409
0.40867,0.48,0.17386
0.40403,0.495,0.19432
0.3843,0.48,0.19432
0.37509,0.48,0.20455
0.37059,0.4725,0.20455
0.36935,0.465,0.225
0.369,0.4575,0.225
0.36886,0.4725,0.225
0.37454,0.465,0.225
0.3942,0.4875,0.21477
0.4086,0.4875,0.21477
0.42072,0.495,0.21477
0.43082,0.51,0.20455
0.43948,0.525,0.21477
0.44536,0.5325,0.20455
0.43574,0.54,0.20455
0.42473,0.5475,0.19432
0.41179,0.5325,0.19432
0.40112,0.525,0.19432
0.39953,0.51,0.18409
0.39351,0.4875,0.18409
0.40195,0.48,0.19432
0.4041,0.48,0.19432
0.39662,0.48,0.19432
0.3933,0.4725,0.20455
0.38679,0.4725,0.19432
0.38326,0.4575,0.225
0.37696,0.465,0.225
0.37433,0.45,0.21477
0.37495,0.45,0.24546
0.37468,0.45,0.29659
0.37371,0.465,0.26591
0.36575,0.465,0.25568
0.36644,0.4725,0.21477
0.37329,0.495,0.225
0.38499,0.495,0.21477
0.39109,0.51,0.21477
0.39731,0.5175,0.20455
0.40597,0.5325,0.20455
0.40334,0.5325,0.19432
0.40562,0.54,0.19432
0.40382,0.5325,0.18409
0.40341,0.54,0.19432
0.40209,0.5325,0.18409
0.40881,0.5175,0.19432
0.40832,0.525,0.18409
0.40396,0.51,0.18409
0.39434,0.51,0.18409
0.38749,0.5175,0.18409
0.36969,0.495,0.19432
0.35785,0.48,0.18409
0.35972,0.4875,0.19432
0.36235,0.4875,0.19432
0.36173,0.4875,0.19432
0.36346,0.495,0.19432
0.38022,0.51,0.19432
0.44384,0.5175,0.20455
0.55329,0.54,0.18409
0.60667,0.585,0.18409
0.62197,0.5925,0.17386
0.62432,0.6,0.14318
0.61775,0.6,0.14318
0.63478,0.5925,0.14318
0.65402,0.5925,0.13295
0.64758,0.5925,0.14318
0.61685,0.5925,0.14318
0.54145,0.5925,0.14318
0.4977,0.5775,0.15341
0.47922,0.555,0.14318
0.48406,0.5475,0.14318
0.46364,0.5325,0.15341
0.44453,0.51,0.14318
0.43221,0.5025,0.15341
0.40431,0.5025,0.15341
0.38458,0.495,0.16364
0.3762,0.5025,0.16364
0.37315,0.5025,0.17386
0.37149,0.495,0.19432
0.37641,0.495,0.18409
0.40105,0.4875,0.21477
0.46516,0.4875,0.20455
0.57115,0.5025,0.20455
0.60889,0.5325,0.19432
0.63028,0.5925,0.17386
0.62411,0.5925,0.16364
0.61678,0.6,0.15341
0.63388,0.6,0.14318
0.63692,0.6075,0.13295
0.64184,0.5925,0.14318
0.61228,0.57,0.13295
0.53377,0.5775,0.13295
0.48531,0.5775,0.13295
0.48503,0.5925,0.14318
0.48261,0.5775,0.14318
0.45395,0.5625,0.13295
0.42515,0.54,0.14318
0.42439,0.5175,0.15341
0.40237,0.51,0.16364
0.38949,0.5025,0.17386
0.37447,0.5025,0.18409
0.36499,0.5025,0.17386
0.36152,0.5025,0.18409
0.36512,0.5025,0.18409
0.39648,0.5025,0.18409
0.45609,0.495,0.18409
0.54851,0.525,0.17386
0.60099,0.5475,0.17386
0.62612,0.5625,0.16364
0.62439,0.5775,0.16364
0.61761,0.5625,0.15341
0.62744,0.54,0.14318
0.64038,0.555,0.14318
0.62654,0.6,0.14318
0.60881,0.5925,0.13295
0.53924,0.5925,0.13295
0.49184,0.57,0.13295
0.48176,0.5625,0.14318
0.47132,0.5475,0.14318
0.46045,0.5325,0.14318
0.45116,0.525,0.13295
0.42019,0.5175,0.15341
0.40006,0.525,0.16364
0.38682,0.51,0.17386
0.37909,0.51,0.17386
0.37596,0.51,0.18409
0.37728,0.51,0.19432
0.37792,0.5025,0.20455
0.40198,0.51,0.19432
0.45412,0.5025,0.20455
0.55836,0.5175,0.19432
0.5992,0.5475,0.18409
0.62374,0.5325,0.15341
0.63619,0.51,0.13295
0.62528,0.5025,0.13295
0.65024,0.5175,0.13295
0.66001,0.5475,0.13295
0.64724,0.5775,0.14318
0.62599,0.585,0.12273
0.54664,0.585,0.13295
0.50951,0.5625,0.13295
0.49556,0.5325,0.12273
0.49159,0.5325,0.13295
0.47496,0.5325,0.14318
0.45079,0.525,0.13295
0.43222,0.5325,0.14318
0.40992,0.5175,0.13295
0.39972,0.5025,0.13295
0.39145,0.4875,0.14318
0.38923,0.5025,0.13295
0.39128,0.5325,0.13295
0.39166,0.5325,0.16364
0.41388,0.54,0.15341
0.47015,0.5325,0.15341
0.57107,0.5325,0.15341
0.61733,0.525,0.14318
0.64192,0.54,0.14318
0.64387,0.555,0.13295
0.63021,0.6075,0.13295
0.63238,0.615,0.13295
0.63361,0.615,0.13295
0.61748,0.615,0.13295
0.58858,0.6,0.12273
0.48498,0.5925,0.13295
0.43649,0.5775,0.12273
0.42545,0.555,0.14318
0.42397,0.5475,0.12273
0.40952,0.555,0.15341
0.3993,0.555,0.15341
0.39255,0.555,0.15341
0.38267,0.555,0.15341
0.37229,0.5625,0.16364
0.36963,0.555,0.15341
0.36627,0.555,0.16364
0.35178,0.5475,0.17386
0.34206,0.54,0.17386
0.34035,0.525,0.19432
0.33929,0.5175,0.19432
0.34213,0.525,0.21477
0.36663,0.51,0.20455
0.3833,0.51,0.20455
0.3982,0.5175,0.20455
0.39941,0.525,0.20455
0.40602,0.5175,0.20455
0.40649,0.5175,0.19432
0.40933,0.5025,0.19432
0.40958,0.495,0.21477
0.40622,0.48,0.23523
0.39985,0.4875,0.27614
0.4047,0.4725,0.24546
0.40467,0.48,0.24546
0.39731,0.465,0.25568
0.39196,0.465,0.24546
0.38658,0.4575,0.25568
0.37137,0.4725,0.28636
0.36619,0.48,0.24546
0.36271,0.4725,0.25568
0.35909,0.4725,0.25568
0.3587,0.465,0.27614
0.3583,0.465,0.34773
0.36203,0.4575,0.27614
0.35482,0.4575,0.32727
0.35175,0.465,0.29659
0.35842,0.4725,0.26591
0.36823,0.4725,0.26591
0.37221,0.465,0.26591
0.38407,0.465,0.24546
0.4002,0.4575,0.23523
0.41425,0.4575,0.23523
0.42076,0.4725,0.225
0.42681,0.465,0.21477
0.41716,0.465,0.225
0.4127,0.4575,0.21477
0.4043,0.435,0.225
0.40589,0.4275,0.225
0.40807,0.42,0.225
0.40166,0.42,0.225
0.39601,0.435,0.25568
0.37868,0.4125,0.24546
0.36714,0.4125,0.28636
0.36706,0.405,0.28636
0.3631,0.405,0.31705
0.36105,0.405,0.31705
0.36201,0.3975,0.31705
0.39086,0.405,0.31705
0.47197,0.405,0.31705
0.57239,0.4275,0.31705
0.61214,0.4725,0.27614
0.63459,0.495,0.24546
0.64408,0.4875,0.21477
0.63414,0.51,0.20455
0.64138,0.525,0.20455
0.65285,0.5325,0.18409
0.64386,0.5325,0.18409
0.62772,0.5325,0.19432
0.55104,0.525,0.18409
0.5111,0.495,0.18409
0.50543,0.4725,0.18409
0.5046,0.4725,0.19432
0.48422,0.45,0.21477
0.4498,0.45,0.20455
0.4405,0.435,0.225
0.41308,0.4425,0.24546
0.40736,0.4425,0.25568
0.39808,0.4425,0.24546
0.39327,0.4425,0.30682
0.39145,0.4425,0.23523
0.39617,0.4425,0.29659
0.42357,0.4425,0.35796
0.4758,0.4425,0.3375
0.57547,0.45,0.21477
0.61086,0.48,0.225
0.62995,0.495,0.21477
0.6301,0.5025,0.20455
0.62632,0.5025,0.20455
0.63738,0.51,0.18409
0.63712,0.5175,0.18409
0.63564,0.525,0.18409
0.61312,0.525,0.17386
0.54347,0.51,0.17386
0.49279,0.4875,0.18409
0.48515,0.48,0.18409
0.48939,0.4875,0.19432
0.45917,0.48,0.19432
0.45119,0.4725,0.20455
0.4278,0.4725,0.19432
0.41077,0.4575,0.20455
0.40047,0.4575,0.21477
0.39642,0.45,0.23523
0.39302,0.465,0.24546
0.38611,0.4575,0.24546
0.38791,0.465,0.24546
0.41035,0.465,0.29659
0.47021,0.4575,0.25568
